tweet_id	date	time	lang	country_code
1346835108867825664	2021-01-06	15:04:47	en	NULL
1346835112000802816	2021-01-06	15:04:48	en	NULL
1346835112223145985	2021-01-06	15:04:48	en	NULL
1346835112860635137	2021-01-06	15:04:48	en	NULL
1346835113665937408	2021-01-06	15:04:48	en	NULL
1346835115612246022	2021-01-06	15:04:49	en	NULL
1346835117780549635	2021-01-06	15:04:49	en	NULL
1346835118237896705	2021-01-06	15:04:49	en	NULL
1346835118581661698	2021-01-06	15:04:49	en	NULL
1346835119265509378	2021-01-06	15:04:50	en	NULL
1346835119638802433	2021-01-06	15:04:50	en	NULL
1346835120062410752	2021-01-06	15:04:50	en	NULL
1346835121517834240	2021-01-06	15:04:50	en	NULL
1346835122566422529	2021-01-06	15:04:50	en	NULL
1346835122683850758	2021-01-06	15:04:50	en	NULL
1346835124973936640	2021-01-06	15:04:51	en	NULL
1346835125414359040	2021-01-06	15:04:51	en	NULL
1346835126186102784	2021-01-06	15:04:51	en	NULL
1346835126794276869	2021-01-06	15:04:51	en	NULL
1346835127092076544	2021-01-06	15:04:51	en	NULL
1346835128622985216	2021-01-06	15:04:52	en	NULL
1346835128983687168	2021-01-06	15:04:52	en	NULL
1346835129352790024	2021-01-06	15:04:52	en	NULL
1346835130422333440	2021-01-06	15:04:52	en	NULL
1346835131533819905	2021-01-06	15:04:53	en	NULL
1346835131579965440	2021-01-06	15:04:53	en	NULL
1346835131944693761	2021-01-06	15:04:53	en	NULL
1346835133194756099	2021-01-06	15:04:53	en	NULL
1346835135291944962	2021-01-06	15:04:53	en	NULL
1346835135786848258	2021-01-06	15:04:54	en	NULL
1346835136843812864	2021-01-06	15:04:54	en	NULL
1346835138009817091	2021-01-06	15:04:54	en	NULL
1346835138739642369	2021-01-06	15:04:54	en	NULL
1346835139205103616	2021-01-06	15:04:54	en	NULL
1346835139599474690	2021-01-06	15:04:54	en	NULL
1346835140736151557	2021-01-06	15:04:55	en	NULL
1346835140861952002	2021-01-06	15:04:55	en	NULL
1346835141050720257	2021-01-06	15:04:55	en	NULL
1346835142552264706	2021-01-06	15:04:55	en	NULL
1346835143525335042	2021-01-06	15:04:55	en	NULL
1346835144032854016	2021-01-06	15:04:55	en	NULL
1346835145396019201	2021-01-06	15:04:56	en	NULL
1346835145614008321	2021-01-06	15:04:56	en	NULL
1346835146624831488	2021-01-06	15:04:56	en	NULL
1346835147858055169	2021-01-06	15:04:56	en	NULL
1346835147967102976	2021-01-06	15:04:56	en	NULL
1346835151637139459	2021-01-06	15:04:57	en	NULL
1346835152241045505	2021-01-06	15:04:57	en	NULL
1346835153155465216	2021-01-06	15:04:58	en	NULL
1346835153495097344	2021-01-06	15:04:58	en	NULL
1346835153566511106	2021-01-06	15:04:58	en	NULL
1346835153579110401	2021-01-06	15:04:58	en	NULL
1346835155441373185	2021-01-06	15:04:58	en	NULL
1346835156401844224	2021-01-06	15:04:58	en	NULL
1346835156942913537	2021-01-06	15:04:59	en	NULL
1346835158104682496	2021-01-06	15:04:59	en	NULL
1346835158469550087	2021-01-06	15:04:59	en	NULL
1346835160508092419	2021-01-06	15:04:59	en	NULL
1346835160956809217	2021-01-06	15:05:00	en	NULL
1346835162261295111	2021-01-06	15:05:00	en	NULL
1346835162273726464	2021-01-06	15:05:00	en	NULL
1346835162298871808	2021-01-06	15:05:00	en	NULL
1346835162303246336	2021-01-06	15:05:00	en	NULL
1346835162357784579	2021-01-06	15:05:00	en	NULL
1346835162382950403	2021-01-06	15:05:00	en	NULL
1346835162395516930	2021-01-06	15:05:00	en	NULL
1346835162403897345	2021-01-06	15:05:00	en	NULL
1346835162412158976	2021-01-06	15:05:00	en	NULL
1346835162420580354	2021-01-06	15:05:00	en	NULL
1346835162429009920	2021-01-06	15:05:00	en	NULL
1346835162718466051	2021-01-06	15:05:00	en	NULL
1346835163393638400	2021-01-06	15:05:00	en	NULL
1346835164660441088	2021-01-06	15:05:00	en	NULL
1346835165281193984	2021-01-06	15:05:01	en	NULL
1346835165520285696	2021-01-06	15:05:01	en	NULL
1346835165763526656	2021-01-06	15:05:01	en	NULL
1346835166442921984	2021-01-06	15:05:01	en	NULL
1346835167059402752	2021-01-06	15:05:01	en	NULL
1346835167839707138	2021-01-06	15:05:01	en	NULL
1346835167839711235	2021-01-06	15:05:01	en	NULL
1346835168905097216	2021-01-06	15:05:01	en	NULL
1346835168997347329	2021-01-06	15:05:01	en	NULL
1346835169500483584	2021-01-06	15:05:02	en	NULL
1346835170461163520	2021-01-06	15:05:02	en	NULL
1346835170645717000	2021-01-06	15:05:02	en	NULL
1346835170842845186	2021-01-06	15:05:02	en	NULL
1346835170880495617	2021-01-06	15:05:02	en	NULL
1346835171090296833	2021-01-06	15:05:02	en	NULL
1346835171316740097	2021-01-06	15:05:02	en	NL
1346835171534917642	2021-01-06	15:05:02	en	NULL
1346835172243562497	2021-01-06	15:05:02	en	NULL
1346835174126968836	2021-01-06	15:05:03	en	NULL
1346835175196471297	2021-01-06	15:05:03	en	NULL
1346835175297200130	2021-01-06	15:05:03	en	NULL
1346835176467308545	2021-01-06	15:05:03	en	NULL
1346835177310461956	2021-01-06	15:05:03	en	NULL
1346835178220625921	2021-01-06	15:05:04	en	NULL
1346835178426146817	2021-01-06	15:05:04	en	NULL
1346835179311161344	2021-01-06	15:05:04	en	NULL
1346835179868999680	2021-01-06	15:05:04	en	NULL
1346835180137426946	2021-01-06	15:05:04	en	NULL
1346835180271624192	2021-01-06	15:05:04	en	NULL
1346835180380708864	2021-01-06	15:05:04	en	NULL
1346835180535820288	2021-01-06	15:05:04	en	NULL
1346835180674281472	2021-01-06	15:05:04	en	NULL
1346835181286682627	2021-01-06	15:05:04	en	NULL
1346835181576085511	2021-01-06	15:05:04	en	NULL
1346835181748019201	2021-01-06	15:05:04	en	NULL
1346835181760606208	2021-01-06	15:05:04	en	NULL
1346835181785767937	2021-01-06	15:05:04	en	NULL
1346835182020648960	2021-01-06	15:05:05	en	NULL
1346835182863708162	2021-01-06	15:05:05	en	NULL
1346835183123783683	2021-01-06	15:05:05	en	NULL
1346835183224426496	2021-01-06	15:05:05	en	NULL
1346835183820034051	2021-01-06	15:05:05	en	NULL
1346835184252035073	2021-01-06	15:05:05	en	NULL
1346835184289796097	2021-01-06	15:05:05	en	NULL
1346835185074114560	2021-01-06	15:05:05	en	NULL
1346835185543901188	2021-01-06	15:05:05	en	NULL
1346835185619365888	2021-01-06	15:05:05	en	NULL
1346835186105917440	2021-01-06	15:05:06	en	NULL
1346835186726678529	2021-01-06	15:05:06	en	NULL
1346835186814599169	2021-01-06	15:05:06	en	NULL
1346835187473256449	2021-01-06	15:05:06	en	NULL
1346835187519414272	2021-01-06	15:05:06	en	NULL
1346835187632635906	2021-01-06	15:05:06	en	NULL
1346835187842375681	2021-01-06	15:05:06	en	NULL
1346835188970643456	2021-01-06	15:05:06	en	NULL
1346835190128156672	2021-01-06	15:05:06	en	NULL
1346835190547701760	2021-01-06	15:05:07	en	NULL
1346835191004860421	2021-01-06	15:05:07	en	NULL
1346835191684345857	2021-01-06	15:05:07	en	NULL
1346835192472870914	2021-01-06	15:05:07	en	NULL
1346835193055817728	2021-01-06	15:05:07	en	NULL
1346835193294950402	2021-01-06	15:05:07	en	NULL
1346835195639554049	2021-01-06	15:05:08	en	NULL
1346835195941576707	2021-01-06	15:05:08	en	NULL
1346835196205817856	2021-01-06	15:05:08	en	NULL
1346835197552111618	2021-01-06	15:05:08	en	NULL
1346835198969692161	2021-01-06	15:05:09	en	NULL
1346835199531749377	2021-01-06	15:05:09	en	NULL
1346835200580452352	2021-01-06	15:05:09	en	NULL
1346835200819531777	2021-01-06	15:05:09	en	NULL
1346835201608081408	2021-01-06	15:05:09	en	NULL
1346835202518216707	2021-01-06	15:05:09	en	NULL
1346835209023578116	2021-01-06	15:05:11	en	NULL
1346835209296224259	2021-01-06	15:05:11	en	NULL
1346835209493340163	2021-01-06	15:05:11	en	NULL
1346835209921171459	2021-01-06	15:05:11	en	NULL
1346835211233976320	2021-01-06	15:05:12	en	NULL
1346835211271733250	2021-01-06	15:05:12	en	NULL
1346835211485663232	2021-01-06	15:05:12	en	NULL
1346835212341288960	2021-01-06	15:05:12	en	NULL
1346835212353859591	2021-01-06	15:05:12	en	NULL
1346835212630687752	2021-01-06	15:05:12	en	NULL
1346835214270664708	2021-01-06	15:05:12	en	NULL
1346835214299844608	2021-01-06	15:05:12	en	NULL
1346835214606229505	2021-01-06	15:05:12	en	NULL
1346835214753001472	2021-01-06	15:05:12	en	NULL
1346835214757212160	2021-01-06	15:05:12	en	NULL
1346835215981957121	2021-01-06	15:05:13	en	NULL
1346835216011309057	2021-01-06	15:05:13	en	NULL
1346835216602705920	2021-01-06	15:05:13	en	NULL
1346835216804032512	2021-01-06	15:05:13	en	NULL
1346835217315733504	2021-01-06	15:05:13	en	NULL
1346835217923846145	2021-01-06	15:05:13	en	NULL
1346835218112663554	2021-01-06	15:05:13	en	NULL
1346835220062998530	2021-01-06	15:05:14	en	NULL
1346835220230795264	2021-01-06	15:05:14	en	NULL
1346835221816221698	2021-01-06	15:05:14	en	NULL
1346835222407622657	2021-01-06	15:05:14	en	NULL
1346835222948696066	2021-01-06	15:05:14	en	NULL
1346835223061794816	2021-01-06	15:05:14	en	NULL
1346835223128977408	2021-01-06	15:05:14	en	NULL
1346835223942750208	2021-01-06	15:05:15	en	NULL
1346835224085344258	2021-01-06	15:05:15	en	NULL
1346835224378925060	2021-01-06	15:05:15	en	NULL
1346835225544806400	2021-01-06	15:05:15	en	NULL
1346835226518036483	2021-01-06	15:05:15	en	NULL
1346835226878566400	2021-01-06	15:05:15	en	NULL
1346835227470143493	2021-01-06	15:05:15	en	NULL
1346835229365952512	2021-01-06	15:05:16	en	NULL
1346835231408594944	2021-01-06	15:05:16	en	NULL
1346835233820258305	2021-01-06	15:05:17	en	NULL
1346835234067599360	2021-01-06	15:05:17	en	NULL
1346835237704241152	2021-01-06	15:05:18	en	NULL
1346835238664736768	2021-01-06	15:05:18	en	NULL
1346835238874300416	2021-01-06	15:05:18	en	NULL
1346835239545556993	2021-01-06	15:05:18	en	NULL
1346835240011104257	2021-01-06	15:05:18	en	NULL
1346835240451510274	2021-01-06	15:05:18	en	NULL
1346835240887705601	2021-01-06	15:05:19	en	NULL
1346835241135173633	2021-01-06	15:05:19	en	NULL
1346835242976473089	2021-01-06	15:05:19	en	NULL
1346835246793322497	2021-01-06	15:05:20	en	NULL
1346835252631760896	2021-01-06	15:05:21	en	NULL
1346835252875034626	2021-01-06	15:05:21	en	NULL
1346835253487431683	2021-01-06	15:05:22	en	NULL
1346835254309515265	2021-01-06	15:05:22	en	NULL
1346835255827656704	2021-01-06	15:05:22	en	NULL
1346835255999791104	2021-01-06	15:05:22	en	NULL
1346835261057978374	2021-01-06	15:05:23	en	NULL
1346835261590798336	2021-01-06	15:05:24	en	NULL
1346835261813088257	2021-01-06	15:05:24	en	NULL
1346835262102515714	2021-01-06	15:05:24	en	NULL
1346835262781980678	2021-01-06	15:05:24	en	NULL
1346835263541170176	2021-01-06	15:05:24	en	NULL
1346835264358895616	2021-01-06	15:05:24	en	NULL
1346835264694603777	2021-01-06	15:05:24	en	NULL
1346835265139126278	2021-01-06	15:05:24	en	NULL
1346835266527440896	2021-01-06	15:05:25	en	NULL
1346835268007968768	2021-01-06	15:05:25	en	NULL
1346835268217802753	2021-01-06	15:05:25	en	NULL
1346835270495252481	2021-01-06	15:05:26	en	NULL
1346835271699075073	2021-01-06	15:05:26	en	NULL
1346835272428900352	2021-01-06	15:05:26	en	NULL
1346835273049657348	2021-01-06	15:05:26	en	NULL
1346835273074827267	2021-01-06	15:05:26	en	NULL
1346835273255104512	2021-01-06	15:05:26	en	NULL
1346835273796227072	2021-01-06	15:05:26	en	NULL
1346835275226492928	2021-01-06	15:05:27	en	NULL
1346835275641663489	2021-01-06	15:05:27	en	NULL
1346835276241526791	2021-01-06	15:05:27	en	NULL
1346835279542366209	2021-01-06	15:05:28	en	NULL
1346835282700677126	2021-01-06	15:05:29	en	NULL
1346835285292695553	2021-01-06	15:05:29	en	NULL
1346835285410197504	2021-01-06	15:05:29	en	NULL
1346835286173626369	2021-01-06	15:05:29	en	NULL
1346835288681816064	2021-01-06	15:05:30	en	NULL
1346835289763885063	2021-01-06	15:05:30	en	NULL
1346835290384719873	2021-01-06	15:05:30	en	NULL
1346835293014380544	2021-01-06	15:05:31	en	NULL
1346835294092488704	2021-01-06	15:05:31	en	NULL
1346835294155366400	2021-01-06	15:05:31	en	NULL
1346835294360924162	2021-01-06	15:05:31	en	NULL
1346835295736623105	2021-01-06	15:05:32	en	NULL
1346835297334648835	2021-01-06	15:05:32	en	NULL
1346835297737322496	2021-01-06	15:05:32	en	NULL
1346835298467127303	2021-01-06	15:05:32	en	NULL
1346835299351990273	2021-01-06	15:05:33	en	NULL
1346835301960970247	2021-01-06	15:05:33	en	NULL
1346835304213262337	2021-01-06	15:05:34	en	NULL
1346835307287740418	2021-01-06	15:05:34	en	US
1346835307765895174	2021-01-06	15:05:35	en	NULL
1346835308248240130	2021-01-06	15:05:35	en	NULL
1346835309137301505	2021-01-06	15:05:35	en	NULL
1346835309519130624	2021-01-06	15:05:35	en	NULL
1346835311389777920	2021-01-06	15:05:35	en	NULL
1346835312589287426	2021-01-06	15:05:36	en	NULL
1346835314447413249	2021-01-06	15:05:36	en	NULL
1346835315089149952	2021-01-06	15:05:36	en	NULL
1346835316661833729	2021-01-06	15:05:37	en	NULL
1346835317395845120	2021-01-06	15:05:37	en	NULL
1346835317437808642	2021-01-06	15:05:37	en	NULL
1346835318427815944	2021-01-06	15:05:37	en	NULL
1346835318809497601	2021-01-06	15:05:37	en	NULL
1346835318809518080	2021-01-06	15:05:37	en	NULL
1346835320353001472	2021-01-06	15:05:38	en	NULL
1346835321925808128	2021-01-06	15:05:38	en	NULL
1346835323184152577	2021-01-06	15:05:38	en	NULL
1346835324190814209	2021-01-06	15:05:38	en	NULL
1346835324924809216	2021-01-06	15:05:39	en	NULL
1346835325453295617	2021-01-06	15:05:39	en	NULL
1346835325998477313	2021-01-06	15:05:39	en	NULL
1346835327533592577	2021-01-06	15:05:39	en	NULL
1346835327990849536	2021-01-06	15:05:39	en	NULL
1346835328238141440	2021-01-06	15:05:39	en	NULL
1346835329660104704	2021-01-06	15:05:40	en	NULL
1346835332344504322	2021-01-06	15:05:40	en	NULL
1346835332826886144	2021-01-06	15:05:40	en	NULL
1346835332969472001	2021-01-06	15:05:41	en	NULL
1346835333128753152	2021-01-06	15:05:41	en	NULL
1346835333652959233	2021-01-06	15:05:41	en	US
1346835335532183554	2021-01-06	15:05:41	en	NULL
1346835337683857410	2021-01-06	15:05:42	en	NULL
1346835339898454017	2021-01-06	15:05:42	en	NULL
1346835340003303426	2021-01-06	15:05:42	en	NULL
1346835341269901312	2021-01-06	15:05:43	en	NULL
1346835343291658242	2021-01-06	15:05:43	en	NULL
1346835345648791552	2021-01-06	15:05:44	en	NULL
1346835345783062533	2021-01-06	15:05:44	en	NULL
1346835346470940673	2021-01-06	15:05:44	en	NULL
1346835347381096449	2021-01-06	15:05:44	en	NULL
1346835348945514498	2021-01-06	15:05:44	en	NULL
1346835349495013379	2021-01-06	15:05:44	en	NULL
1346835350614900745	2021-01-06	15:05:45	en	NULL
1346835351784939520	2021-01-06	15:05:45	en	NULL
1346835354347687939	2021-01-06	15:05:46	en	NULL
1346835355467722753	2021-01-06	15:05:46	en	NULL
1346835355874586630	2021-01-06	15:05:46	en	NULL
1346835356251951106	2021-01-06	15:05:46	en	NULL
1346835356642136065	2021-01-06	15:05:46	en	NULL
1346835357489393665	2021-01-06	15:05:46	en	NULL
1346835359666212865	2021-01-06	15:05:47	en	NULL
1346835360001626114	2021-01-06	15:05:47	en	NULL
1346835360517525507	2021-01-06	15:05:47	en	NULL
1346835361587228672	2021-01-06	15:05:47	en	NULL
1346835362337972224	2021-01-06	15:05:48	en	NULL
1346835364342878209	2021-01-06	15:05:48	en	NULL
1346835366066708481	2021-01-06	15:05:48	en	NULL
1346835366146433025	2021-01-06	15:05:48	en	NULL
1346835366330789889	2021-01-06	15:05:48	en	NULL
1346835368184852484	2021-01-06	15:05:49	en	NULL
1346835370227486723	2021-01-06	15:05:49	en	NULL
1346835370260922368	2021-01-06	15:05:49	en	NULL
1346835370332151808	2021-01-06	15:05:49	en	NULL
1346835371510943745	2021-01-06	15:05:50	en	NULL
1346835371741609985	2021-01-06	15:05:50	en	NULL
1346835373238968320	2021-01-06	15:05:50	en	NULL
1346835373708734464	2021-01-06	15:05:50	en	NULL
1346835373813604352	2021-01-06	15:05:50	en	NULL
1346835374442766337	2021-01-06	15:05:50	en	NULL
1346835374837030912	2021-01-06	15:05:51	en	NULL
1346835377970171905	2021-01-06	15:05:51	en	NULL
1346835379224150018	2021-01-06	15:05:52	en	NULL
1346835379845017600	2021-01-06	15:05:52	en	NULL
1346835380591538178	2021-01-06	15:05:52	en	NULL
1346835381191397382	2021-01-06	15:05:52	en	NULL
1346835382080577539	2021-01-06	15:05:52	en	NULL
1346835382508384256	2021-01-06	15:05:52	en	NULL
1346835383322083328	2021-01-06	15:05:53	en	NULL
1346835384228057088	2021-01-06	15:05:53	en	NULL
1346835384735588352	2021-01-06	15:05:53	en	NULL
1346835384945278978	2021-01-06	15:05:53	en	NULL
1346835385452797953	2021-01-06	15:05:53	en	NULL
1346835385989652482	2021-01-06	15:05:53	en	NULL
1346835387860320263	2021-01-06	15:05:54	en	NULL
1346835389462491144	2021-01-06	15:05:54	en	NULL
1346835392641855488	2021-01-06	15:05:55	en	NULL
1346835392889311235	2021-01-06	15:05:55	en	NULL
1346835392981557248	2021-01-06	15:05:55	en	NULL
1346835395674181633	2021-01-06	15:05:55	en	NULL
1346835397716963329	2021-01-06	15:05:56	en	NULL
1346835398148952065	2021-01-06	15:05:56	en	NULL
1346835398878662656	2021-01-06	15:05:56	en	NULL
1346835398975238146	2021-01-06	15:05:56	en	NULL
1346835399856021504	2021-01-06	15:05:56	en	NULL
1346835401223401473	2021-01-06	15:05:57	en	NULL
1346835401235984384	2021-01-06	15:05:57	en	NULL
1346835401382760449	2021-01-06	15:05:57	en	NULL
1346835402192203781	2021-01-06	15:05:57	en	NULL
1346835403123396608	2021-01-06	15:05:57	en	NULL
1346835404171980801	2021-01-06	15:05:58	en	NULL
1346835405853913089	2021-01-06	15:05:58	en	NULL
1346835411285381120	2021-01-06	15:05:59	en	NULL
1346835411809697792	2021-01-06	15:05:59	en	NULL
1346835413571395585	2021-01-06	15:06:00	en	NULL
1346835413671940096	2021-01-06	15:06:00	en	NULL
1346835414154358784	2021-01-06	15:06:00	en	NULL
1346835415823736835	2021-01-06	15:06:00	en	NULL
1346835415945326597	2021-01-06	15:06:00	en	NULL
1346835417623101440	2021-01-06	15:06:01	en	NULL
1346835418260664320	2021-01-06	15:06:01	en	NULL
1346835418621349896	2021-01-06	15:06:01	en	NULL
1346835418709372930	2021-01-06	15:06:01	en	NULL
1346835419103682562	2021-01-06	15:06:01	en	NULL
1346835419514736641	2021-01-06	15:06:01	en	NULL
1346835419707670528	2021-01-06	15:06:01	en	NULL
1346835421351829510	2021-01-06	15:06:02	en	NULL
1346835421716627456	2021-01-06	15:06:02	en	NULL
1346835424464035840	2021-01-06	15:06:02	en	NULL
1346835424958959618	2021-01-06	15:06:02	en	NULL
1346835426506657802	2021-01-06	15:06:03	en	NULL
1346835427433590787	2021-01-06	15:06:03	en	NULL
1346835427764756486	2021-01-06	15:06:03	en	NULL
1346835428125663232	2021-01-06	15:06:03	en	NULL
1346835428238876672	2021-01-06	15:06:03	en	NULL
1346835428616392705	2021-01-06	15:06:03	en	NULL
1346835428700254209	2021-01-06	15:06:03	en	NULL
1346835429090357249	2021-01-06	15:06:03	en	NULL
1346835429765521408	2021-01-06	15:06:04	en	NULL
1346835429950189569	2021-01-06	15:06:04	en	NULL
1346835432747761664	2021-01-06	15:06:04	en	NULL
1346835434299654146	2021-01-06	15:06:05	en	NULL
1346835436644282369	2021-01-06	15:06:05	en	NULL
1346835436774289413	2021-01-06	15:06:05	en	NULL
1346835436946255872	2021-01-06	15:06:05	en	NULL
1346835440435949568	2021-01-06	15:06:06	en	NULL
1346835440888918017	2021-01-06	15:06:06	en	NULL
1346835444227592194	2021-01-06	15:06:07	en	GB
1346835445624295425	2021-01-06	15:06:07	en	NULL
1346835445880000513	2021-01-06	15:06:07	en	NULL
1346835447390076930	2021-01-06	15:06:08	en	NULL
1346835450347089922	2021-01-06	15:06:09	en	NULL
1346835452498731012	2021-01-06	15:06:09	en	NULL
1346835453467619330	2021-01-06	15:06:09	en	NULL
1346835454214221825	2021-01-06	15:06:09	en	NULL
1346835455023738885	2021-01-06	15:06:10	en	NULL
1346835455765958657	2021-01-06	15:06:10	en	NULL
1346835456860839937	2021-01-06	15:06:10	en	NULL
1346835457116676109	2021-01-06	15:06:10	en	NULL
1346835458492420096	2021-01-06	15:06:10	en	NULL
1346835459578671105	2021-01-06	15:06:11	en	NULL
1346835459691970565	2021-01-06	15:06:11	en	NULL
1346835462577659904	2021-01-06	15:06:11	en	GB
1346835464137932802	2021-01-06	15:06:12	en	NULL
1346835464582430720	2021-01-06	15:06:12	en	NULL
1346835465178116098	2021-01-06	15:06:12	en	NULL
1346835465694019584	2021-01-06	15:06:12	en	NULL
1346835466285436934	2021-01-06	15:06:12	en	NULL
1346835467279458305	2021-01-06	15:06:13	en	NULL
1346835467807948803	2021-01-06	15:06:13	en	NULL
1346835468697047040	2021-01-06	15:06:13	en	NULL
1346835469166915584	2021-01-06	15:06:13	en	NULL
1346835469422780419	2021-01-06	15:06:13	en	NULL
1346835469477306369	2021-01-06	15:06:13	en	NULL
1346835469632499713	2021-01-06	15:06:13	en	NULL
1346835470202843136	2021-01-06	15:06:13	en	NULL
1346835470366420993	2021-01-06	15:06:13	en	NULL
1346835471280836610	2021-01-06	15:06:14	en	NULL
1346835472568356865	2021-01-06	15:06:14	en	US
1346835473856163841	2021-01-06	15:06:14	en	NULL
1346835475470970885	2021-01-06	15:06:15	en	NULL
1346835477014437890	2021-01-06	15:06:15	en	NULL
1346835477169627136	2021-01-06	15:06:15	en	NULL
1346835481661726720	2021-01-06	15:06:16	en	NULL
1346835482156490754	2021-01-06	15:06:16	en	NULL
1346835483544997889	2021-01-06	15:06:16	en	NULL
1346835484094439426	2021-01-06	15:06:17	en	NULL
1346835486527131649	2021-01-06	15:06:17	en	NULL
1346835486992699394	2021-01-06	15:06:17	en	NULL
1346835489429532682	2021-01-06	15:06:18	en	NULL
1346835489450463233	2021-01-06	15:06:18	en	NULL
1346835490109009920	2021-01-06	15:06:18	en	NULL
1346835490339753984	2021-01-06	15:06:18	en	NULL
1346835490440318978	2021-01-06	15:06:18	en	NULL
1346835494496301056	2021-01-06	15:06:19	en	NULL
1346835494999642112	2021-01-06	15:06:19	en	NULL
1346835495289036800	2021-01-06	15:06:19	en	NULL
1346835496018857987	2021-01-06	15:06:19	en	NULL
1346835496060686339	2021-01-06	15:06:19	en	NULL
1346835496408903682	2021-01-06	15:06:19	en	NULL
1346835496576700421	2021-01-06	15:06:20	en	NULL
1346835500825509890	2021-01-06	15:06:21	en	NULL
1346835501169389570	2021-01-06	15:06:21	en	NULL
1346835503874715648	2021-01-06	15:06:21	en	NULL
1346835505032388610	2021-01-06	15:06:22	en	NULL
1346835505204310016	2021-01-06	15:06:22	en	NULL
1346835506244546564	2021-01-06	15:06:22	en	NULL
1346835508895236097	2021-01-06	15:06:22	en	NULL
1346835510262697987	2021-01-06	15:06:23	en	NULL
1346835512011591680	2021-01-06	15:06:23	en	NULL
1346835512691224579	2021-01-06	15:06:23	en	NULL
1346835514826043396	2021-01-06	15:06:24	en	NULL
1346835517367857152	2021-01-06	15:06:24	en	NULL
1346835517736935429	2021-01-06	15:06:25	en	NULL
1346835520303767552	2021-01-06	15:06:25	en	NULL
1346835521956442114	2021-01-06	15:06:26	en	NULL
1346835525076975616	2021-01-06	15:06:26	en	NULL
1346835525521580032	2021-01-06	15:06:26	en	NULL
1346835525815119873	2021-01-06	15:06:27	en	NULL
1346835526855380992	2021-01-06	15:06:27	en	NULL
1346835527744565248	2021-01-06	15:06:27	en	NULL
1346835531309723656	2021-01-06	15:06:28	en	NULL
1346835533083914241	2021-01-06	15:06:28	en	NULL
1346835534979719169	2021-01-06	15:06:29	en	NULL
1346835537777340416	2021-01-06	15:06:29	en	NULL
1346835538049781760	2021-01-06	15:06:29	en	NULL
1346835538255388673	2021-01-06	15:06:29	en	IN
1346835539199201282	2021-01-06	15:06:30	en	NULL
1346835539790589952	2021-01-06	15:06:30	en	NULL
1346835539840950276	2021-01-06	15:06:30	en	NULL
1346835540193153024	2021-01-06	15:06:30	en	NULL
1346835542223314944	2021-01-06	15:06:30	en	NULL
1346835543473139713	2021-01-06	15:06:31	en	NULL
1346835546153377794	2021-01-06	15:06:31	en	NULL
1346835547852075008	2021-01-06	15:06:32	en	NULL
1346835548317638662	2021-01-06	15:06:32	en	NULL
1346835549601062914	2021-01-06	15:06:32	en	NULL
1346835551790510080	2021-01-06	15:06:33	en	NULL
1346835552474165250	2021-01-06	15:06:33	en	NULL
1346835553711513601	2021-01-06	15:06:33	en	NULL
1346835555200466944	2021-01-06	15:06:34	en	NULL
1346835555817054210	2021-01-06	15:06:34	en	NULL
1346835556366512133	2021-01-06	15:06:34	en	NULL
1346835557041766406	2021-01-06	15:06:34	en	NULL
1346835559839379457	2021-01-06	15:06:35	en	NULL
1346835560564981762	2021-01-06	15:06:35	en	IE
1346835564432076800	2021-01-06	15:06:36	en	NULL
1346835564692172801	2021-01-06	15:06:36	en	NULL
1346835566004940800	2021-01-06	15:06:36	en	NULL
1346835569465307141	2021-01-06	15:06:37	en	NULL
1346835569637163008	2021-01-06	15:06:37	en	NULL
1346835571646337025	2021-01-06	15:06:37	en	NULL
1346835573269528584	2021-01-06	15:06:38	en	NULL
1346835573583933441	2021-01-06	15:06:38	en	NULL
1346835574359994369	2021-01-06	15:06:38	en	NULL
1346835576536895489	2021-01-06	15:06:39	en	NULL
1346835576557875200	2021-01-06	15:06:39	en	NULL
1346835580819185666	2021-01-06	15:06:40	en	NULL
1346835584078123009	2021-01-06	15:06:40	en	NULL
1346835584375869441	2021-01-06	15:06:40	en	NULL
1346835586095722501	2021-01-06	15:06:41	en	NULL
1346835586976509961	2021-01-06	15:06:41	en	NULL
1346835586984914945	2021-01-06	15:06:41	en	US
1346835588100579330	2021-01-06	15:06:41	en	NULL
1346835588410970114	2021-01-06	15:06:41	en	NULL
1346835589979660288	2021-01-06	15:06:42	en	GB
1346835592848547840	2021-01-06	15:06:42	en	NULL
1346835593087610883	2021-01-06	15:06:43	en	NULL
1346835594580779010	2021-01-06	15:06:43	en	NULL
1346835596363390982	2021-01-06	15:06:43	en	NULL
1346835596757635075	2021-01-06	15:06:43	en	NULL
1346835597705539584	2021-01-06	15:06:44	en	NULL
1346835600385728514	2021-01-06	15:06:44	en	NULL
1346835602482761729	2021-01-06	15:06:45	en	NULL
1346835603191545857	2021-01-06	15:06:45	en	NULL
1346835603988512768	2021-01-06	15:06:45	en	NULL
1346835604525428743	2021-01-06	15:06:45	en	NULL
1346835606496825344	2021-01-06	15:06:46	en	NULL
1346835608124207107	2021-01-06	15:06:46	en	NULL
1346835610020048901	2021-01-06	15:06:47	en	NULL
1346835610078613505	2021-01-06	15:06:47	en	NULL
1346835613274804225	2021-01-06	15:06:47	en	NULL
1346835613656387585	2021-01-06	15:06:47	en	NULL
1346835613677457411	2021-01-06	15:06:47	en	NULL
1346835614465974272	2021-01-06	15:06:48	en	NULL
1346835614537142273	2021-01-06	15:06:48	en	NULL
